#
# Results on Thu, 22 May 2025 22:31:38 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1747953098,59054880ade6352de33a710b00058a11,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1747952720157,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1747952768084,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,1,0,examples,NULL,PennController,1,_Trial_,Start,1747952768092,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,1,0,examples,NULL,PennController,1,_Trial_,End,1747952814921,NULL
# 13. middleterm1.
# 14. middleterm2.
# 15. relationtype.
# 16. condition.
# 17. argumentform.
# 18. list.
# 19. order.
# 20. premise1.
# 21. premise2.
# 22. conclusion.
# 23. Comments.
1747953098,59054880ade6352de33a710b00058a11,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,Start,1747952814925,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,2,0,experimental-trial,NULL,Scale,answer-P1,Choice,<b>True</b>,1747952824996,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,2,0,experimental-trial,NULL,Scale,answer-P2,Choice,<b>True</b>,1747952827829,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,End,1747952828308,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,Start,1747952828312,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,3,0,experimental-trial,NULL,Scale,answer-P1,Choice,<b>True</b>,1747952829418,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,3,0,experimental-trial,NULL,Scale,answer-P2,Choice,<b>False</b>,1747952858335,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,End,1747952859026,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,Start,1747952859029,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NULL
1747953098,59054880ade6352de33a710b00058a11,PennController,4,0,experimental-trial,NULL,Scale,answer-P1,Choice,<b>False</b>,1747952861125,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NULL
