#
# Results on Thu, 22 May 2025 22:27:37 GMT
# USER AGENT: Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1747952629068,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1747952669077,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,1,0,examples,NULL,PennController,1,_Trial_,Start,1747952669082,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,1,0,examples,NULL,PennController,1,_Trial_,End,1747952673038,NULL
# 13. middleterm1.
# 14. middleterm2.
# 15. relationtype.
# 16. condition.
# 17. argumentform.
# 18. list.
# 19. order.
# 20. premise1.
# 21. premise2.
# 22. conclusion.
# 23. Comments.
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,Start,1747952673040,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,2,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1747952676442,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,End,1747952677229,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,Start,1747952677231,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,3,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1747952678738,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,End,1747952679306,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,Start,1747952679308,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,4,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1747952683978,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,End,1747952684897,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,Start,1747952684899,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,5,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1747952686991,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,End,1747952687501,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,Start,1747952687503,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,6,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1747952688769,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,End,1747952689186,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,Start,1747952689188,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,7,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1747952707519,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,End,1747952708238,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,Start,1747952708240,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,8,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1747952709939,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,End,1747952710416,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,Start,1747952710418,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,9,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1747952712926,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,End,1747952713387,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1747952713389,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1747952714720,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1747952715423,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1747952715424,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1747952717508,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1747952717859,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,Start,1747952717861,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,12,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1747952719061,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NULL
1747952857,efb9fa46964b1200b8a269b85a27116d,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,End,1747952743625,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NULL
