#
# Results on Fri, 11 Apr 2025 21:12:13 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1744405933,4a9331889b9eee6872de264565f903ce,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1744405774342,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1744405777540,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,1,0,examples,NULL,PennController,1,_Trial_,Start,1744405777543,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,1,0,examples,NULL,PennController,1,_Trial_,End,1744405783780,NULL
# 13. middleterm.
# 14. condition.
# 15. argumentform.
# 16. list.
# 17. order.
# 18. premise1.
# 19. premise2.
# 20. conclusion.
# 21. Comments.
1744405933,4a9331889b9eee6872de264565f903ce,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,Start,1744405783782,book,Polysemy,Disamis,4,2,Some books are doorstops,All books are pieces of intellectual property,Some pieces of intellectual property are doorstops,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,2,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405786457,book,Polysemy,Disamis,4,2,Some books are doorstops,All books are pieces of intellectual property,Some pieces of intellectual property are doorstops,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,End,1744405787476,book,Polysemy,Disamis,4,2,Some books are doorstops,All books are pieces of intellectual property,Some pieces of intellectual property are doorstops,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,Start,1744405787477,mothers,Invalid Filler,Datisi*,4,2,All grandmas are mothers ,Some mothers are teens,Some teens are grandmas,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,3,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405790039,mothers,Invalid Filler,Datisi*,4,2,All grandmas are mothers ,Some mothers are teens,Some teens are grandmas,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,End,1744405790795,mothers,Invalid Filler,Datisi*,4,2,All grandmas are mothers ,Some mothers are teens,Some teens are grandmas,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,Start,1744405790796,funerals,Invalid Filler,Dimatis*,4,2,Some family gatherings are funerals,All anonymous burials are funerals,Some anonymous burials are family gatherings,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,4,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405794395,funerals,Invalid Filler,Dimatis*,4,2,Some family gatherings are funerals,All anonymous burials are funerals,Some anonymous burials are family gatherings,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,End,1744405795041,funerals,Invalid Filler,Dimatis*,4,2,Some family gatherings are funerals,All anonymous burials are funerals,Some anonymous burials are family gatherings,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,Start,1744405795042,peppers,Invalid Filler,Disamis*,4,2,Some peppers are yellow vegetables ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,5,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405798169,peppers,Invalid Filler,Disamis*,4,2,Some peppers are yellow vegetables ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,End,1744405800345,peppers,Invalid Filler,Disamis*,4,2,Some peppers are yellow vegetables ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,Start,1744405800346,ball,Homonymy,Disamis,4,2,Some balls are senior proms,All balls are toys,Some toys are senior proms,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,6,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405801592,ball,Homonymy,Disamis,4,2,Some balls are senior proms,All balls are toys,Some toys are senior proms,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,End,1744405802287,ball,Homonymy,Disamis,4,2,Some balls are senior proms,All balls are toys,Some toys are senior proms,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,Start,1744405802288,thieves,Invalid Filler,Disamis*,4,2,Some thieves are children,All mob bosses are thieves,Some mob bosses are children,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,7,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405803975,thieves,Invalid Filler,Disamis*,4,2,Some thieves are children,All mob bosses are thieves,Some mob bosses are children,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,End,1744405804661,thieves,Invalid Filler,Disamis*,4,2,Some thieves are children,All mob bosses are thieves,Some mob bosses are children,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,Start,1744405804663,clowns,Valid Filler,Datisi,4,2,All clowns are entertainers,Some clowns are mimes,Some mimes are entertainers,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,8,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1744405806331,clowns,Valid Filler,Datisi,4,2,All clowns are entertainers,Some clowns are mimes,Some mimes are entertainers,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,End,1744405807064,clowns,Valid Filler,Datisi,4,2,All clowns are entertainers,Some clowns are mimes,Some mimes are entertainers,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,Start,1744405807066,stones,Invalid Filler,Dimatis*,4,2,Some paperweights are stones,All boulders are stones,Some boulders are paperweights,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,9,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405809859,stones,Invalid Filler,Dimatis*,4,2,Some paperweights are stones,All boulders are stones,Some boulders are paperweights,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,End,1744405810457,stones,Invalid Filler,Dimatis*,4,2,Some paperweights are stones,All boulders are stones,Some boulders are paperweights,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1744405810459,dinner,Polysemy,Darii,4,2,All dinners happen after four o'clock,Some lasagnas are dinners,Some lasagnas happen after four o'clock,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1744405814191,dinner,Polysemy,Darii,4,2,All dinners happen after four o'clock,Some lasagnas are dinners,Some lasagnas happen after four o'clock,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1744405814956,dinner,Polysemy,Darii,4,2,All dinners happen after four o'clock,Some lasagnas are dinners,Some lasagnas happen after four o'clock,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1744405814957,breakfast,Polysemy,Datisi,4,2,All breakfasts are under three hours,Some breakfasts are smoothies,Some smoothies are under three hours,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405816340,breakfast,Polysemy,Datisi,4,2,All breakfasts are under three hours,Some breakfasts are smoothies,Some smoothies are under three hours,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1744405817273,breakfast,Polysemy,Datisi,4,2,All breakfasts are under three hours,Some breakfasts are smoothies,Some smoothies are under three hours,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,Start,1744405817274,board,Homonymy,Disamis,4,2,Some boards are governing organizations,All boards are wooden planks,Some wooden planks are governing organizations,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,12,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405818897,board,Homonymy,Disamis,4,2,Some boards are governing organizations,All boards are wooden planks,Some wooden planks are governing organizations,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,End,1744405819478,board,Homonymy,Disamis,4,2,Some boards are governing organizations,All boards are wooden planks,Some wooden planks are governing organizations,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,Start,1744405819479,cabinet,Homonymy,Dimatis,4,2,Some shelving units are cabinets,All cabinets are political appointments,Some political appointments are shelving units,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,13,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405820912,cabinet,Homonymy,Dimatis,4,2,Some shelving units are cabinets,All cabinets are political appointments,Some political appointments are shelving units,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,End,1744405821437,cabinet,Homonymy,Dimatis,4,2,Some shelving units are cabinets,All cabinets are political appointments,Some political appointments are shelving units,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,14,0,experimental-trial,NULL,PennController,15,_Trial_,Start,1744405821438,school,Polysemy,Darii,4,2,All schools have classrooms,Some employers are schools,Some employers have classrooms,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,14,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1744405823355,school,Polysemy,Darii,4,2,All schools have classrooms,Some employers are schools,Some employers have classrooms,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,14,0,experimental-trial,NULL,PennController,15,_Trial_,End,1744405824064,school,Polysemy,Darii,4,2,All schools have classrooms,Some employers are schools,Some employers have classrooms,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,15,0,experimental-trial,NULL,PennController,16,_Trial_,Start,1744405824065,lunch,Polysemy,Disamis,4,2,Some lunches are breaks,All lunches are foods,Some foods are breaks,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,15,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405825314,lunch,Polysemy,Disamis,4,2,Some lunches are breaks,All lunches are foods,Some foods are breaks,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,15,0,experimental-trial,NULL,PennController,16,_Trial_,End,1744405826143,lunch,Polysemy,Disamis,4,2,Some lunches are breaks,All lunches are foods,Some foods are breaks,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,16,0,experimental-trial,NULL,PennController,17,_Trial_,Start,1744405826144,poets,Valid Filler,Dimatis,4,2,Some teachers are poets,All poets are writers ,Some writers are teachers,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,16,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1744405827408,poets,Valid Filler,Dimatis,4,2,Some teachers are poets,All poets are writers ,Some writers are teachers,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,16,0,experimental-trial,NULL,PennController,17,_Trial_,End,1744405828134,poets,Valid Filler,Dimatis,4,2,Some teachers are poets,All poets are writers ,Some writers are teachers,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,17,0,experimental-trial,NULL,PennController,18,_Trial_,Start,1744405828134,dolls,Valid Filler,Datisi,4,2,All dolls are man made,Some dolls are toys,Some toys are man made,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,17,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1744405829447,dolls,Valid Filler,Datisi,4,2,All dolls are man made,Some dolls are toys,Some toys are man made,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,17,0,experimental-trial,NULL,PennController,18,_Trial_,End,1744405830109,dolls,Valid Filler,Datisi,4,2,All dolls are man made,Some dolls are toys,Some toys are man made,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,18,0,experimental-trial,NULL,PennController,19,_Trial_,Start,1744405830110,bat,Homonymy,Datisi,4,2,All bats are animals,Some bats are sporting goods,Some sporting goods are animals,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,18,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405831231,bat,Homonymy,Datisi,4,2,All bats are animals,Some bats are sporting goods,Some sporting goods are animals,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,18,0,experimental-trial,NULL,PennController,19,_Trial_,End,1744405831877,bat,Homonymy,Datisi,4,2,All bats are animals,Some bats are sporting goods,Some sporting goods are animals,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,19,0,experimental-trial,NULL,PennController,20,_Trial_,Start,1744405831878,ruler,Homonymy,Darii,4,2,All rulers are standard lengths,Some queens are rulers,Some queens are standard lengths,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,19,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405833134,ruler,Homonymy,Darii,4,2,All rulers are standard lengths,Some queens are rulers,Some queens are standard lengths,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,19,0,experimental-trial,NULL,PennController,20,_Trial_,End,1744405833867,ruler,Homonymy,Darii,4,2,All rulers are standard lengths,Some queens are rulers,Some queens are standard lengths,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,20,0,experimental-trial,NULL,PennController,21,_Trial_,Start,1744405833867,Wave,Homonymy,Disamis,4,2,Some waves are gestures,All waves are liquids,Some liquids are gestures,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,20,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1744405834911,Wave,Homonymy,Disamis,4,2,Some waves are gestures,All waves are liquids,Some liquids are gestures,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,20,0,experimental-trial,NULL,PennController,21,_Trial_,End,1744405835461,Wave,Homonymy,Disamis,4,2,Some waves are gestures,All waves are liquids,Some liquids are gestures,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,21,0,experimental-trial,NULL,PennController,22,_Trial_,Start,1744405835462,trucks,Valid Filler,Disamis,4,2,Some trucks are big rigs,All trucks are vehicles,Some vehicles are big rigs,NULL
1744405933,4a9331889b9eee6872de264565f903ce,PennController,21,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1744405837417,trucks,Valid Filler,Disamis,4,2,Some trucks are big rigs,All trucks are vehicles,Some vehicles are big rigs,NULL
