#
# Results on Mon, 19 Aug 2024 23:09:09 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1724108659524,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1724108665813,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,1,0,examples,NULL,PennController,1,_Trial_,Start,1724108665815,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,1,0,examples,NULL,PennController,1,_Trial_,End,1724108676112,NULL
# 13. middleterm.
# 14. condition.
# 15. argumentform.
# 16. list.
# 17. Comments.
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,Start,1724108676115,mugs,Valid Filler,Datisi,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,2,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1724108679927,mugs,Valid Filler,Datisi,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,End,1724108681278,mugs,Valid Filler,Datisi,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,Start,1724108681279,burgers,Valid Filler,Disamis,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,3,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1724108684412,burgers,Valid Filler,Disamis,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,End,1724108685499,burgers,Valid Filler,Disamis,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,Start,1724108685501,dresses,Invalid Filler,Darii*,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,4,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1724108692961,dresses,Invalid Filler,Darii*,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,End,1724108694179,dresses,Invalid Filler,Darii*,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,Start,1724108694180,trucks,Valid Filler,Dimatis,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,5,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1724108696360,trucks,Valid Filler,Dimatis,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,End,1724108697296,trucks,Valid Filler,Dimatis,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,Start,1724108697297,poets,Valid Filler,Datisi,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,6,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1724108699295,poets,Valid Filler,Datisi,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,End,1724108700712,poets,Valid Filler,Datisi,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,Start,1724108700713,doughnuts,Valid Filler,Darii,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,7,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1724108703628,doughnuts,Valid Filler,Darii,1,NULL
1724108949,b4ea3b382f2cb101a04b7dced2298d39,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,End,1724108704796,doughnuts,Valid Filler,Darii,1,NULL
