#
# Results on Wed, 13 Nov 2024 18:17:56 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1731521525506,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1731521535123,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,1,0,examples,NULL,PennController,1,_Trial_,Start,1731521535125,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,1,0,examples,NULL,PennController,1,_Trial_,End,1731521540471,NULL
# 13. middleterm.
# 14. condition.
# 15. argumentform.
# 16. list.
# 17. premise1.
# 18. premise2.
# 19. conclusion.
# 20. interval.
# 21. nominaltype.
# 22. AC1.
# 23. AC2.
# 24. perDom.
# 25. Abstracttype.
# 26. CMAverage.
# 27. Comments.
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,Start,1731521540474,lunch,Polysemy,Dimatis,1,Some breaks are lunches,All lunches are entrées,Some entrées are breaks,*,lunch-type,A,C,96.6,event,0.7142857143,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,2,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1731521544503,lunch,Polysemy,Dimatis,1,Some breaks are lunches,All lunches are entrées,Some entrées are breaks,*,lunch-type,A,C,96.6,event,0.7142857143,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,End,1731521546352,lunch,Polysemy,Dimatis,1,Some breaks are lunches,All lunches are entrées,Some entrées are breaks,*,lunch-type,A,C,96.6,event,0.7142857143,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,Start,1731521546355,book,Polysemy,Dimatis,1,Some purchases are books,All books are creative endeavours,Some creative endeavours are purchases,*,book-type,C,A,64.5,info,0.1428571429,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,3,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1731521549133,book,Polysemy,Dimatis,1,Some purchases are books,All books are creative endeavours,Some creative endeavours are purchases,*,book-type,C,A,64.5,info,0.1428571429,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,End,1731521549833,book,Polysemy,Dimatis,1,Some purchases are books,All books are creative endeavours,Some creative endeavours are purchases,*,book-type,C,A,64.5,info,0.1428571429,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,Start,1731521549835,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,4,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1731521551969,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,End,1731521552586,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,Start,1731521552588,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,5,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1731521556670,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,End,1731521557318,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,Start,1731521557320,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,*,*,0.8571428571,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,6,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1731521559985,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,*,*,0.8571428571,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,End,1731521560720,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,*,*,0.8571428571,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,Start,1731521560721,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,7,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1731521564236,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,End,1731521564836,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,Start,1731521564838,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,8,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1731521570436,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,End,1731521571469,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,Start,1731521571471,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,9,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1731521573453,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,End,1731521574020,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1731521574022,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1731521576368,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1731521577401,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1731521577403,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1731521586069,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1731521586687,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,Start,1731521586690,ring,Homonymy,Darii,1,All rings are sounds,Some accessories are rings,Some accessories are sounds,*,*,A,C,*,*,0.7142857143,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,12,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1731521590219,ring,Homonymy,Darii,1,All rings are sounds,Some accessories are rings,Some accessories are sounds,*,*,A,C,*,*,0.7142857143,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,End,1731521591086,ring,Homonymy,Darii,1,All rings are sounds,Some accessories are rings,Some accessories are sounds,*,*,A,C,*,*,0.7142857143,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,Start,1731521591088,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,13,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1731521593234,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,*,*,*,*,*,*,*,NULL
1731521876,d427ec086bc04ade34313a9c295f0727,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,End,1731521594470,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,*,*,*,*,*,*,*,NULL
