#
# Results on Mon, 16 Sep 2024 23:04:15 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1726527198840,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1726527236756,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,Start,1726527236760,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,End,1726527303048,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,2,0,good-example,NULL,PennController,2,_Trial_,Start,1726527303049,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,2,0,good-example,NULL,PennController,2,_Trial_,End,1726527313055,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,Start,1726527313057,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,End,1726527335145,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,Start,1726527335146,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,End,1726527350102,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,5,0,lead-in,NULL,PennController,5,_Trial_,Start,1726527350104,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,5,0,lead-in,NULL,PennController,5,_Trial_,End,1726527352759,NULL
# 13. middleterm.
# 14. condition.
# 15. argumentform.
# 16. list.
# 17. premise1.
# 18. premise2.
# 19. conclusion.
# 20. interval.
# 21. Comments.
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,Start,1726527352761,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,6,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1726527359854,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,End,1726527361552,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,Start,1726527361554,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,7,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1726527370414,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,End,1726527371361,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,Start,1726527371362,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,8,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1726527377365,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,End,1726527378544,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,Start,1726527378546,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,9,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1726527386650,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,End,1726527387612,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1726527387613,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1726527394277,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1726527395343,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1726527395344,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1726527403001,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1726527403908,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,Start,1726527403910,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,12,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1726527412816,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,End,1726527413942,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,Start,1726527413944,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,13,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1726527420829,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,End,1726527421670,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,750,NULL
1726527855,d0497d2d29bb45eb8155765e16a87738,PennController,14,0,experimental-trial,NULL,PennController,15,_Trial_,Start,1726527421671,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,750,NULL
