#
# Results on Fri, 30 May 2025 22:20:46 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1748643646,c0c88dde48da8e828cb289255455152f,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1748643020584,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1748643026599,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,Start,1748643026601,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,End,1748643032288,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,2,0,good-example,NULL,PennController,2,_Trial_,Start,1748643032290,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,2,0,good-example,NULL,PennController,2,_Trial_,End,1748643043849,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,Start,1748643043850,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,End,1748643051254,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,Start,1748643051255,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,End,1748643057155,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,5,0,lead-in,NULL,PennController,5,_Trial_,Start,1748643057157,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,5,0,lead-in,NULL,PennController,5,_Trial_,End,1748643059201,NULL
# 13. middleterm1.
# 14. middleterm2.
# 15. relationtype.
# 16. condition.
# 17. argumentform.
# 18. list.
# 19. order.
# 20. premise1.
# 21. premise2.
# 22. conclusion.
# 23. Comments.
1748643646,c0c88dde48da8e828cb289255455152f,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,Start,1748643059202,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,6,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1748643070594,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,End,1748643074712,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,Start,1748643074713,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,7,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1748643083875,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,End,1748643084945,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,Start,1748643084946,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,8,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1748643101616,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,End,1748643102525,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,Start,1748643102526,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,9,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1748643113758,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,End,1748643114860,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1748643114861,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1748643122960,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1748643124792,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1748643124793,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1748643145363,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NULL
1748643646,c0c88dde48da8e828cb289255455152f,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1748643146351,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NULL
