#
# Results on Mon, 03 Mar 2025 20:50:56 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1741034680874,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1741034689337,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,1,0,examples,NULL,PennController,1,_Trial_,Start,1741034689338,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,1,0,examples,NULL,PennController,1,_Trial_,End,1741034695312,NULL
# 13. Statement.
# 14. PremNumber.
# 15. condition.
# 16. Comments.
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,Start,1741034695313,All poets are writers ,P1,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,2,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741034699000,All poets are writers ,P1,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,2,0,experimental-trial,NULL,PennController,3,_Trial_,End,1741034700121,All poets are writers ,P1,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,Start,1741034700121,Some poets are teachers,P2,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,3,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741034702296,Some poets are teachers,P2,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,3,0,experimental-trial,NULL,PennController,4,_Trial_,End,1741034703135,Some poets are teachers,P2,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,Start,1741034703136,Some mothers are widows ,P1,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,4,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741034705776,Some mothers are widows ,P1,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,4,0,experimental-trial,NULL,PennController,5,_Trial_,End,1741034706663,Some mothers are widows ,P1,ordered,NULL
1741035056,67a165c81bd4c51d53d615db5374ccf6,PennController,5,0,experimental-trial,NULL,PennController,6,_Trial_,Start,1741034706664,All widows are women,P2,ordered,NULL
