#
# Results on Tue, 10 Dec 2024 21:04:05 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1733864237496,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1733864245091,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,Start,1733864245092,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,End,1733864250309,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,2,0,good-example,NULL,PennController,2,_Trial_,Start,1733864250309,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,2,0,good-example,NULL,PennController,2,_Trial_,End,1733864257153,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,Start,1733864257154,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,End,1733864262642,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,Start,1733864262642,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,End,1733864285621,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,5,0,lead-in,NULL,PennController,5,_Trial_,Start,1733864285621,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,5,0,lead-in,NULL,PennController,5,_Trial_,End,1733864287719,NULL
# 13. middleterm.
# 14. condition.
# 15. argumentform.
# 16. list.
# 17. premise1.
# 18. premise2.
# 19. conclusion.
# 20. interval.
# 21. nominaltype.
# 22. AC1.
# 23. AC2.
# 24. perDom.
# 25. Abstracttype.
# 26. CMAverage.
# 27. ConcTruth.
# 28. ConcRT.
# 29. RandDig.
# 30. load.
# 31. Comments.
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,Start,1733864287719,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,6,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864293384,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,6,0,experimental-trial,NULL,PennController,7,_Trial_,End,1733864294235,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,Start,1733864294235,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,7,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864299556,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,7,0,experimental-trial,NULL,PennController,8,_Trial_,End,1733864300387,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,Start,1733864300388,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,80,*,0.8571428571,0.125,5032.65,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,8,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1733864306762,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,80,*,0.8571428571,0.125,5032.65,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,End,1733864307605,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,80,*,0.8571428571,0.125,5032.65,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,Start,1733864307606,magazines,Polysemy,Disamis,1,Some magazines are coffee-stained,All magazines are subscriptions,Some subscriptions are coffee-stained,*,book-type,C,A,68.9,info,0.2857142857,0.12820513,3613.5641,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,9,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864313110,magazines,Polysemy,Disamis,1,Some magazines are coffee-stained,All magazines are subscriptions,Some subscriptions are coffee-stained,*,book-type,C,A,68.9,info,0.2857142857,0.12820513,3613.5641,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,End,1733864313784,magazines,Polysemy,Disamis,1,Some magazines are coffee-stained,All magazines are subscriptions,Some subscriptions are coffee-stained,*,book-type,C,A,68.9,info,0.2857142857,0.12820513,3613.5641,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1733864313784,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,*,*,*,*,*,*,*,0.65,5066.6,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1733864320497,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,*,*,*,*,*,*,*,0.65,5066.6,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1733864321261,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,*,*,*,*,*,*,*,0.65,5066.6,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1733864321261,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,*,*,*,*,*,*,*,0.225,5599.825,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864329136,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,*,*,*,*,*,*,*,0.225,5599.825,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1733864329659,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,*,*,*,*,*,*,*,0.225,5599.825,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,Start,1733864329660,dinner,Polysemy,Disamis,1,Some dinners are black tie,All dinners are foods,Some foods are black tie,*,lunch-type,A,C,90,event,0.5714285714,0.225,3571.775,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,12,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1733864335576,dinner,Polysemy,Disamis,1,Some dinners are black tie,All dinners are foods,Some foods are black tie,*,lunch-type,A,C,90,event,0.5714285714,0.225,3571.775,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,End,1733864336184,dinner,Polysemy,Disamis,1,Some dinners are black tie,All dinners are foods,Some foods are black tie,*,lunch-type,A,C,90,event,0.5714285714,0.225,3571.775,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,Start,1733864336185,school,Polysemy,Disamis,1,Some schools are rectangular,All schools are employers,Some employers are rectangular,*,city-type,C,A,45.1,inst,0.5714285714,0.1,2856.95,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,13,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1733864341945,school,Polysemy,Disamis,1,Some schools are rectangular,All schools are employers,Some employers are rectangular,*,city-type,C,A,45.1,inst,0.5714285714,0.1,2856.95,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,End,1733864342787,school,Polysemy,Disamis,1,Some schools are rectangular,All schools are employers,Some employers are rectangular,*,city-type,C,A,45.1,inst,0.5714285714,0.1,2856.95,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,14,0,experimental-trial,NULL,PennController,15,_Trial_,Start,1733864342787,star,Homonymy,Datisi,1,All stars are famous ,Some stars are red dwarfs,Some red dwarfs are famous,*,*,*,*,100,*,0,0.375,3338.975,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,14,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864348819,star,Homonymy,Datisi,1,All stars are famous ,Some stars are red dwarfs,Some red dwarfs are famous,*,*,*,*,100,*,0,0.375,3338.975,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,14,0,experimental-trial,NULL,PennController,15,_Trial_,End,1733864349287,star,Homonymy,Datisi,1,All stars are famous ,Some stars are red dwarfs,Some red dwarfs are famous,*,*,*,*,100,*,0,0.375,3338.975,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,15,0,experimental-trial,NULL,PennController,16,_Trial_,Start,1733864349287,picnic,Polysemy,Datisi,1,All picnics happen in nature,Some picnics are salads,Some salads happen in nature,*,lunch-type,A,C,59.2,event,0.5714285714,0.425,4573.125,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,15,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864354636,picnic,Polysemy,Datisi,1,All picnics happen in nature,Some picnics are salads,Some salads happen in nature,*,lunch-type,A,C,59.2,event,0.5714285714,0.425,4573.125,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,15,0,experimental-trial,NULL,PennController,16,_Trial_,End,1733864355117,picnic,Polysemy,Datisi,1,All picnics happen in nature,Some picnics are salads,Some salads happen in nature,*,lunch-type,A,C,59.2,event,0.5714285714,0.425,4573.125,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,16,0,experimental-trial,NULL,PennController,17,_Trial_,Start,1733864355117,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,*,*,*,*,*,*,*,0.25,3557.725,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,16,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864360297,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,*,*,*,*,*,*,*,0.25,3557.725,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,16,0,experimental-trial,NULL,PennController,17,_Trial_,End,1733864361072,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,*,*,*,*,*,*,*,0.25,3557.725,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,17,0,experimental-trial,NULL,PennController,18,_Trial_,Start,1733864361072,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,*,*,*,*,*,*,*,1,3066.525,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,17,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864367545,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,*,*,*,*,*,*,*,1,3066.525,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,17,0,experimental-trial,NULL,PennController,18,_Trial_,End,1733864370295,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,*,*,*,*,*,*,*,1,3066.525,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,18,0,experimental-trial,NULL,PennController,19,_Trial_,Start,1733864370295,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,*,*,*,*,*,*,*,0.4,5086.4,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,18,0,experimental-trial,NULL,Scale,answer,Choice,<b>No</b>,1733864377586,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,*,*,*,*,*,*,*,0.4,5086.4,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,18,0,experimental-trial,NULL,PennController,19,_Trial_,End,1733864378427,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,*,*,*,*,*,*,*,0.4,5086.4,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,19,0,experimental-trial,NULL,PennController,20,_Trial_,Start,1733864378427,match,Homonymy,Disamis,1,Some matches are shown on TV,All matches are fire starters,Some fire starters are shown on TV,*,*,A,C,80,*,0,0.85,5008.1,*,750,NULL
1733864645,a0ce45af506de2e7692f6ce362f35302,PennController,19,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733864383535,match,Homonymy,Disamis,1,Some matches are shown on TV,All matches are fire starters,Some fire starters are shown on TV,*,*,A,C,80,*,0,0.85,5008.1,*,750,NULL
