#
# Results on Tue, 10 Dec 2024 21:32:46 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 OPR/114.0.0.0
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,0,0,instructions,NULL,PennController,0,_Trial_,Start,1733865314445,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,0,0,instructions,NULL,PennController,0,_Trial_,End,1733865333355,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,Start,1733865333356,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,1,0,instructions2,NULL,PennController,1,_Trial_,End,1733865338206,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,2,0,good-example,NULL,PennController,2,_Trial_,Start,1733865338207,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,2,0,good-example,NULL,PennController,2,_Trial_,End,1733865354049,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,Start,1733865354050,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,3,0,bad-example,NULL,PennController,3,_Trial_,End,1733865363250,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,Start,1733865363250,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,4,0,weird-example,NULL,PennController,4,_Trial_,End,1733865397020,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,5,0,number-instructions,NULL,PennController,5,_Trial_,Start,1733865397022,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,5,0,number-instructions,NULL,PennController,5,_Trial_,End,1733865401695,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,6,0,dig-example-memorize,NULL,PennController,6,_Trial_,Start,1733865401696,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,6,0,dig-example-memorize,NULL,PennController,6,_Trial_,End,1733865404199,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,7,0,dig-example-argument,NULL,PennController,7,_Trial_,Start,1733865404200,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,7,0,dig-example-argument,NULL,Scale,answer,Choice,<b>Yes</b>,1733865412562,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,7,0,dig-example-argument,NULL,PennController,7,_Trial_,End,1733865414115,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,8,0,dig-example-test,NULL,PennController,8,_Trial_,Start,1733865414116,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,8,0,dig-example-test,NULL,Text,correct,Print,NA,1733865418027,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,8,0,dig-example-test,NULL,TextInput,ex-dig-input,Final,235,1733865419327,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,8,0,dig-example-test,NULL,TextInput,ex-dig-input,First,,1733865416012,2
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,8,0,dig-example-test,NULL,PennController,8,_Trial_,End,1733865419327,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,9,0,lead-in,NULL,PennController,9,_Trial_,Start,1733865419328,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,9,0,lead-in,NULL,PennController,9,_Trial_,End,1733865420914,NULL
# 13. middleterm.
# 14. condition.
# 15. argumentform.
# 16. list.
# 17. premise1.
# 18. premise2.
# 19. conclusion.
# 20. interval.
# 21. nominaltype.
# 22. AC1.
# 23. AC2.
# 24. perDom.
# 25. Abstracttype.
# 26. CMAverage.
# 27. ConcTruth.
# 28. ConcRT.
# 29. RandDig.
# 30. load.
# 31. Comments.
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1733865420915,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,890,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,10,0,experimental-trial,NULL,Text,correct,Print,NA,1733865437754,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,890,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733865433658,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,890,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,10,0,experimental-trial,NULL,TextInput,dig-input,Final,890,1733865438752,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,890,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,10,0,experimental-trial,NULL,TextInput,dig-input,First,,1733865436086,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,890,ThreeDig,8
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1733865438752,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,890,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1733865438753,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,801,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,11,0,experimental-trial,NULL,Text,correct,Print,NA,1733865455434,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,801,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>Yes</b>,1733865451656,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,801,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,11,0,experimental-trial,NULL,TextInput,dig-input,Final,801,1733865456136,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,801,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,11,0,experimental-trial,NULL,TextInput,dig-input,First,,1733865454030,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,801,ThreeDig,8
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1733865456136,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,801,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,Start,1733865456137,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,80,*,0.8571428571,0.125,5032.65,452,ThreeDig,NULL
1733866366,5fd23811ba863060eef7b9ba372e542c,PennController,12,0,experimental-trial,NULL,Text,correct,Print,NA,1733865474264,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,80,*,0.8571428571,0.125,5032.65,452,ThreeDig,NULL
